#Read position (bp)	Clipping profile
10316.0	0.0022879560810566114
10317.0	0.0035315713035856612
10318.0	5.262275121236912E-4
10319.0	5.295686391847941E-4
10320.0	5.283753795201144E-4
10321.0	5.278980756542426E-4
10322.0	5.281367275871786E-4
10323.0	5.278980756542426E-4
10324.0	5.286140314530504E-4
10325.0	5.281367275871786E-4
10326.0	0.004133690130382973
10327.0	5.281367275871786E-4
10328.0	5.286140314530504E-4
10329.0	5.276594237213066E-4
10330.0	5.281367275871786E-4
10331.0	5.271821198554349E-4
10332.0	5.259888601907553E-4
10333.0	5.283753795201144E-4
10334.0	5.264661640566272E-4
10335.0	5.278980756542426E-4
10336.0	5.278980756542426E-4
10337.0	5.276594237213066E-4
10338.0	5.26943467922499E-4
10339.0	5.26704815989563E-4
10340.0	5.26704815989563E-4
10341.0	5.276594237213066E-4
10342.0	5.300459430506658E-4
10343.0	5.283753795201144E-4
10344.0	0.0026767200798092157
10345.0	5.295686391847941E-4
10346.0	5.290913353189222E-4
10347.0	0.004648939653591613
10348.0	5.274207717883707E-4
10349.0	5.274207717883707E-4
10350.0	5.271821198554349E-4
10351.0	0.0025282785775230772
10352.0	0.0030936450066482582
10353.0	0.006822342806838985
10354.0	0.0016113778511832938
10355.0	5.26943467922499E-4
10356.0	0.0036919454025185956
10357.0	0.005165621088397867
10358.0	5.286140314530504E-4
10359.0	5.293299872518581E-4
10360.0	0.004047775434526044
10361.0	5.290913353189222E-4
10362.0	0.0018373812316736047
10363.0	5.298072911177299E-4
10364.0	5.290913353189222E-4
10365.0	5.281367275871786E-4
10366.0	5.283753795201144E-4
10367.0	5.281367275871786E-4
10368.0	5.286140314530504E-4
10369.0	0.005765830699731691
10370.0	5.288526833859863E-4
10371.0	5.26943467922499E-4
10372.0	5.259888601907553E-4
10373.0	0.004359932162806219
10374.0	5.247956005260757E-4
10375.0	0.003833227346816657
10376.0	5.24079644727268E-4
10377.0	5.247956005260757E-4
10378.0	5.286140314530504E-4
10379.0	0.008164998581536438
10380.0	5.259888601907553E-4
10381.0	0.005569181506992498
10382.0	5.264661640566272E-4
10383.0	5.278980756542426E-4
10384.0	5.286140314530504E-4
10385.0	5.286140314530504E-4
10386.0	5.281367275871786E-4
10387.0	5.271821198554349E-4
10388.0	5.278980756542426E-4
10389.0	5.281367275871786E-4
10390.0	0.003461884939168374
10391.0	5.293299872518581E-4
10392.0	5.317165065812173E-4
10393.0	5.317165065812173E-4
10394.0	0.003849217026323363
10395.0	5.317165065812173E-4
10396.0	5.307618988494735E-4
10397.0	5.321938104470891E-4
10398.0	5.336257220447045E-4
10399.0	5.32432462380025E-4
10400.0	0.0024063274397928248
10401.0	5.314778546482813E-4
10402.0	0.0015490896966870204
10403.0	0.0028055921235946094
10404.0	0.005924534235134074
10405.0	5.293299872518581E-4
10406.0	5.302845949836017E-4
10407.0	5.310005507824095E-4
10408.0	5.32432462380025E-4
10409.0	5.319551585141532E-4
10410.0	5.317165065812173E-4
10411.0	0.0059321710969880235
10412.0	5.314778546482813E-4
10413.0	0.003955894440345717
10414.0	5.319551585141532E-4
10415.0	5.321938104470891E-4
10416.0	5.314778546482813E-4
10417.0	5.317165065812173E-4
10418.0	5.317165065812173E-4
10419.0	5.317165065812173E-4
10420.0	5.314778546482813E-4
10421.0	0.004967062680195186
10422.0	5.364895452399355E-4
10423.0	5.314778546482813E-4
10424.0	5.32671114312961E-4
10425.0	5.321938104470891E-4
10426.0	5.319551585141532E-4
10427.0	5.314778546482813E-4
10428.0	5.331484181788327E-4
10429.0	5.376828049046151E-4
10430.0	5.338643739776404E-4
10431.0	5.333870701117686E-4
10432.0	5.338643739776404E-4
10433.0	0.002984819725229481
10434.0	5.319551585141532E-4
10435.0	5.32671114312961E-4
10436.0	0.006532619360254784
10437.0	5.331484181788327E-4
10438.0	0.004697863299843475
10439.0	0.0043558750799463095
10440.0	0.003984055368432155
10441.0	5.329097662458968E-4
10442.0	5.321938104470891E-4
10443.0	5.32432462380025E-4
10444.0	5.32671114312961E-4
10445.0	5.321938104470891E-4
10446.0	0.0019411948225007277
10447.0	5.374441529716793E-4
10448.0	0.003860195015238415
10449.0	0.005919283892609485
10450.0	0.003850171634055107
10451.0	0.005645072821666119
10452.0	5.32671114312961E-4
10453.0	5.329097662458968E-4
10454.0	5.317165065812173E-4
10455.0	0.004110302240955254
10456.0	5.321938104470891E-4
10457.0	5.317165065812173E-4
10458.0	5.32432462380025E-4
10459.0	5.333870701117686E-4
10460.0	5.317165065812173E-4
10461.0	5.32671114312961E-4
10462.0	5.336257220447045E-4
10463.0	5.345803297764482E-4
10464.0	0.009954410774689925
10465.0	5.331484181788327E-4
10466.0	5.333870701117686E-4
10467.0	5.331484181788327E-4
10468.0	5.329097662458968E-4
10469.0	5.319551585141532E-4
10470.0	0.003731561623385957
10471.0	5.314778546482813E-4
10472.0	5.312392027153455E-4
10473.0	0.002252635594982096
10474.0	0.003419404895105781
10475.0	5.314778546482813E-4
10476.0	5.343416778435124E-4
10477.0	5.32671114312961E-4
10478.0	5.32432462380025E-4
10479.0	5.321938104470891E-4
10480.0	5.312392027153455E-4
10481.0	0.002874323880280153
10482.0	5.317165065812173E-4
10483.0	5.314778546482813E-4
10484.0	0.0031738320561147254
10485.0	5.32432462380025E-4
10486.0	5.331484181788327E-4
10487.0	5.331484181788327E-4
10488.0	0.0034497136905886428
10489.0	0.003909834617289085
10490.0	0.005549134744625881
10491.0	0.007990544018560286
10492.0	0.0035530499775498934
10493.0	5.7419655064381E-4
10494.0	5.341030259105764E-4
10495.0	5.336257220447045E-4
10496.0	0.003158796984339763
10497.0	5.321938104470891E-4
10498.0	5.314778546482813E-4
10499.0	5.312392027153455E-4
10500.0	0.005358929154075958
10501.0	0.001089923377718321
10502.0	0.005749363716359113
10503.0	5.314778546482813E-4
10504.0	5.319551585141532E-4
10505.0	0.002617534400441109
10506.0	5.302845949836017E-4
10507.0	0.002857140941108767
10508.0	5.317165065812173E-4
10509.0	5.317165065812173E-4
10510.0	5.314778546482813E-4
10511.0	5.321938104470891E-4
10512.0	5.314778546482813E-4
10513.0	0.0041205642740714974
10514.0	5.307618988494735E-4
10515.0	0.0016519486797823993
10516.0	5.307618988494735E-4
10517.0	0.0033802659781042915
10518.0	0.0036265547728941546
10519.0	5.321938104470891E-4
10520.0	5.333870701117686E-4
10521.0	5.32671114312961E-4
10522.0	5.32671114312961E-4
10523.0	0.0061495830078926415
10524.0	5.298072911177299E-4
10525.0	5.302845949836017E-4
10526.0	5.314778546482813E-4
10527.0	5.317165065812173E-4
10528.0	5.32432462380025E-4
10529.0	5.329097662458968E-4
10530.0	5.329097662458968E-4
10531.0	5.329097662458968E-4
10532.0	5.338643739776404E-4
10533.0	5.350576336423201E-4
10534.0	5.336257220447045E-4
10535.0	0.003604837446996987
10536.0	5.329097662458968E-4
10537.0	0.004358261599275669
10538.0	5.329097662458968E-4
10539.0	5.329097662458968E-4
10540.0	5.333870701117686E-4
10541.0	5.32671114312961E-4
10542.0	5.329097662458968E-4
10543.0	0.0035769151708434847
10544.0	5.333870701117686E-4
10545.0	5.343416778435124E-4
10546.0	0.0026550027539120474
10547.0	5.357735894411278E-4
10548.0	5.360122413740636E-4
10549.0	0.0033117728733516837
10550.0	5.350576336423201E-4
10551.0	5.360122413740636E-4
10552.0	5.357735894411278E-4
10553.0	5.360122413740636E-4
10554.0	5.35296285575256E-4
10555.0	5.450810148256285E-4
10556.0	5.338643739776404E-4
10557.0	0.003256882928776424
10558.0	0.003896470109044674
10559.0	0.0020784196839388784
10560.0	5.372055010387433E-4
10561.0	5.38160108770487E-4
10562.0	0.0069831942096377905
10563.0	5.374441529716793E-4
10564.0	0.0033463774036273913
10565.0	5.372055010387433E-4
10566.0	0.006578917835244352
10567.0	0.005904248820834522
10568.0	5.362508933069996E-4
10569.0	0.005307857640427672
10570.0	5.38160108770487E-4
10571.0	5.376828049046151E-4
10572.0	5.369668491058074E-4
10573.0	9.784729250372488E-4
10574.0	5.374441529716793E-4
10575.0	0.0032609400116363338
10576.0	5.376828049046151E-4
10577.0	5.388760645692947E-4
10578.0	0.0011386083720372475
10579.0	5.398306723010383E-4
10580.0	5.393533684351665E-4
10581.0	0.0019631508003308314
10582.0	5.374441529716793E-4
10583.0	0.0010493525491192155
10584.0	5.379214568375511E-4
10585.0	5.355349375081919E-4
10586.0	5.360122413740636E-4
10587.0	0.006978182519046136
10588.0	5.360122413740636E-4
10589.0	0.00369576383344557
10590.0	5.364895452399355E-4
10591.0	5.38160108770487E-4
10592.0	5.383987607034228E-4
10593.0	5.398306723010383E-4
10594.0	5.393533684351665E-4
10595.0	5.393533684351665E-4
10596.0	5.395920203681024E-4
10597.0	5.391147165022305E-4
10598.0	0.003746358043227984
10599.0	5.372055010387433E-4
10600.0	5.376828049046151E-4
10601.0	5.369668491058074E-4
10602.0	5.372055010387433E-4
10603.0	0.0038232039656333483
10604.0	0.0025824525662995297
10605.0	5.391147165022305E-4
10606.0	0.002943532940831568
10607.0	0.0030881560121907323
10608.0	5.426944954962694E-4
10609.0	5.388760645692947E-4
10610.0	5.379214568375511E-4
10611.0	5.367281971728714E-4
10612.0	5.369668491058074E-4
10613.0	5.372055010387433E-4
10614.0	0.0038291702639567464
10615.0	0.007788405831363566
10616.0	5.38160108770487E-4
10617.0	0.0011335966814455933
10618.0	5.391147165022305E-4
10619.0	0.004275926682412778
10620.0	5.386374126363587E-4
10621.0	5.379214568375511E-4
10622.0	0.00446565496909683
10623.0	0.005434581816816642
10624.0	5.369668491058074E-4
10625.0	5.362508933069996E-4
10626.0	5.367281971728714E-4
10627.0	5.35296285575256E-4
10628.0	5.367281971728714E-4
10629.0	5.374441529716793E-4
10630.0	5.376828049046151E-4
10631.0	5.364895452399355E-4
10632.0	5.374441529716793E-4
10633.0	5.400693242339743E-4
10634.0	5.372055010387433E-4
10635.0	5.369668491058074E-4
10636.0	5.400693242339743E-4
10637.0	5.391147165022305E-4
10638.0	0.003334444806980596
10639.0	5.372055010387433E-4
10640.0	0.0018361879720089251
10641.0	5.405466280998462E-4
10642.0	5.395920203681024E-4
10643.0	5.386374126363587E-4
10644.0	5.369668491058074E-4
10645.0	0.006378927515444056
10646.0	5.364895452399355E-4
10647.0	5.355349375081919E-4
10648.0	0.003240415945403846
10649.0	5.345803297764482E-4
10650.0	5.348189817093842E-4
10651.0	5.350576336423201E-4
10652.0	5.343416778435124E-4
10653.0	5.345803297764482E-4
10654.0	5.341030259105764E-4
10655.0	0.002804160211996994
10656.0	5.345803297764482E-4
10657.0	5.35296285575256E-4
10658.0	5.355349375081919E-4
10659.0	5.369668491058074E-4
10660.0	0.006013790058052106
10661.0	5.424558435633334E-4
10662.0	0.0034587824640402074
10663.0	5.374441529716793E-4
10664.0	0.005193066060685497
10665.0	5.383987607034228E-4
10666.0	5.379214568375511E-4
10667.0	5.388760645692947E-4
10668.0	5.367281971728714E-4
10669.0	0.005000473950806214
10670.0	5.388760645692947E-4
10671.0	5.376828049046151E-4
10672.0	5.383987607034228E-4
10673.0	5.386374126363587E-4
10674.0	5.393533684351665E-4
10675.0	5.398306723010383E-4
10676.0	5.398306723010383E-4
10677.0	5.403079761669102E-4
10678.0	5.403079761669102E-4
10679.0	5.393533684351665E-4
10680.0	5.398306723010383E-4
10681.0	0.007970258604260733
10682.0	0.003866161313561813
10683.0	5.388760645692947E-4
10684.0	0.004024864848964196
10685.0	0.004936276580846453
10686.0	0.001652903287514143
10687.0	5.379214568375511E-4
10688.0	5.379214568375511E-4
10689.0	5.376828049046151E-4
10690.0	0.0036100877895215767
10691.0	0.0034198821989716533
10692.0	5.38160108770487E-4
10693.0	5.379214568375511E-4
10694.0	5.388760645692947E-4
10695.0	5.386374126363587E-4
10696.0	5.388760645692947E-4
10697.0	0.003957326351943332
10698.0	0.003131590663985069
10699.0	5.405466280998462E-4
10700.0	5.403079761669102E-4
10701.0	5.405466280998462E-4
10702.0	5.541497882771932E-4
10703.0	0.0037034006952995193
10704.0	0.00517421255798356
10705.0	5.393533684351665E-4
10706.0	5.405466280998462E-4
10707.0	5.40785280032782E-4
10708.0	0.0022421349099329157
10709.0	5.422171916303974E-4
10710.0	5.412625838986537E-4
10711.0	5.412625838986537E-4
10712.0	5.417398877645256E-4
10713.0	5.415012358315897E-4
10714.0	5.88038362754093E-4
10715.0	5.395920203681024E-4
10716.0	5.720486832473868E-4
10717.0	5.410239319657179E-4
10718.0	5.405466280998462E-4
10719.0	5.412625838986537E-4
10720.0	5.419785396974616E-4
10721.0	5.429331474292052E-4
10722.0	6.474626940551358E-4
10723.0	5.434104512950771E-4
10724.0	0.007012787049321845
10725.0	5.417398877645256E-4
10726.0	5.40785280032782E-4
10727.0	5.419785396974616E-4
10728.0	5.410239319657179E-4
10729.0	5.40785280032782E-4
10730.0	5.419785396974616E-4
10731.0	5.405466280998462E-4
10732.0	0.003966395125394897
10733.0	0.006360789968540927
10734.0	0.006551711514889658
10735.0	5.417398877645256E-4
10736.0	5.479448380208594E-4
10737.0	5.412625838986537E-4
10738.0	5.426944954962694E-4
10739.0	5.434104512950771E-4
10740.0	5.448423628926925E-4
10741.0	5.443650590268206E-4
10742.0	5.455583186915003E-4
10743.0	5.455583186915003E-4
10744.0	0.01016442447567353
10745.0	5.462742744903081E-4
10746.0	5.455583186915003E-4
10747.0	5.462742744903081E-4
10748.0	5.46512926423244E-4
10749.0	5.460356225573721E-4
10750.0	5.457969706244363E-4
10751.0	5.448423628926925E-4
10752.0	5.441264070938848E-4
10753.0	5.443650590268206E-4
10754.0	0.00478926699015793
10755.0	5.46512926423244E-4
10756.0	5.462742744903081E-4
10757.0	5.472288822220517E-4
10758.0	0.004643450659134086
10759.0	5.469902302891157E-4
10760.0	0.005684927694466417
10761.0	0.007736618361916473
10762.0	5.460356225573721E-4
10763.0	0.003859479059439607
10764.0	5.46512926423244E-4
10765.0	0.0029812399462354425
10766.0	5.457969706244363E-4
10767.0	5.455583186915003E-4
10768.0	5.460356225573721E-4
10769.0	5.460356225573721E-4
10770.0	5.457969706244363E-4
10771.0	5.460356225573721E-4
10772.0	5.455583186915003E-4
10773.0	0.006104000488701882
10774.0	5.448423628926925E-4
10775.0	0.004510760184421717
10776.0	5.436491032280129E-4
10777.0	5.448423628926925E-4
10778.0	5.450810148256285E-4
10779.0	0.00404157048426971
10780.0	5.453196667585643E-4
10781.0	0.003035652586944831
10782.0	5.472288822220517E-4
10783.0	5.472288822220517E-4
10784.0	5.462742744903081E-4
10785.0	0.003055699349311448
10786.0	5.477061860879235E-4
10787.0	5.558203518077446E-4
10788.0	5.474675341549875E-4
10789.0	0.003985248628096834
10790.0	5.481834899537954E-4
10791.0	0.003222517050433652
10792.0	0.002627796433557353
10793.0	0.002318503528472408
10794.0	5.488994457526032E-4
10795.0	0.003833227346816657
10796.0	0.003060472387970166
10797.0	5.498540534843467E-4
10798.0	5.493767496184749E-4
10799.0	5.500927054172826E-4
10800.0	0.00562454875543363
10801.0	5.496154015514108E-4
10802.0	5.503313573502186E-4
10803.0	5.496154015514108E-4
10804.0	5.505700092831544E-4
10805.0	5.503313573502186E-4
10806.0	0.0034773973148092083
10807.0	0.003621781734235437
10808.0	5.496154015514108E-4
10809.0	5.493767496184749E-4
10810.0	0.001898237474572263
10811.0	5.498540534843467E-4
10812.0	5.500927054172826E-4
10813.0	0.004667315852427677
10814.0	5.498540534843467E-4
10815.0	5.493767496184749E-4
10816.0	0.010834797755290513
10817.0	5.505700092831544E-4
10818.0	0.001240512747400883
10819.0	5.498540534843467E-4
10820.0	0.0028731306206154733
10821.0	5.508086612160904E-4
10822.0	0.00344112222100295
10823.0	0.001928546270055124
10824.0	5.503313573502186E-4
10825.0	5.496154015514108E-4
10826.0	5.498540534843467E-4
10827.0	0.007860956018976083
10828.0	5.508086612160904E-4
10829.0	5.503313573502186E-4
10830.0	5.500927054172826E-4
10831.0	5.508086612160904E-4
10832.0	5.500927054172826E-4
10833.0	0.008047820482464906
10834.0	0.0034941029501147224
10835.0	5.510473131490263E-4
10836.0	0.0010868209025901542
10837.0	5.534338324783855E-4
10838.0	5.534338324783855E-4
10839.0	5.54627092143065E-4
10840.0	5.541497882771932E-4
10841.0	5.543884402101292E-4
10842.0	5.531951805454495E-4
10843.0	5.534338324783855E-4
10844.0	5.517632689478341E-4
10845.0	0.00449715702424437
10846.0	5.527178766795777E-4
10847.0	5.531951805454495E-4
10848.0	0.002971932520850942
10849.0	0.004927207807394888
10850.0	5.522405728137058E-4
10851.0	5.5200192088077E-4
10852.0	5.529565286125136E-4
10853.0	5.527178766795777E-4
10854.0	0.008305087266169821
10855.0	5.541497882771932E-4
10856.0	5.553430479418727E-4
10857.0	5.565363076065524E-4
10858.0	0.004483553864067023
10859.0	5.562976556736164E-4
10860.0	5.548657440760009E-4
10861.0	0.005705929064564777
10862.0	5.531951805454495E-4
10863.0	0.004652042128719779
10864.0	5.524792247466418E-4
10865.0	5.527178766795777E-4
10866.0	0.004890694061655694
10867.0	5.536724844113213E-4
10868.0	0.0024819801025335094
10869.0	5.54627092143065E-4
10870.0	5.565363076065524E-4
10871.0	0.004014602815847952
10872.0	5.553430479418727E-4
10873.0	5.553430479418727E-4
10874.0	5.539111363442573E-4
10875.0	5.543884402101292E-4
10876.0	0.0034781132706080166
10877.0	5.531951805454495E-4
10878.0	5.548657440760009E-4
10879.0	0.005046295121929909
10880.0	5.531951805454495E-4
10881.0	5.536724844113213E-4
10882.0	5.54627092143065E-4
10883.0	5.543884402101292E-4
10884.0	5.541497882771932E-4
10885.0	5.54627092143065E-4
10886.0	5.551043960089369E-4
10887.0	5.543884402101292E-4
10888.0	5.548657440760009E-4
10889.0	5.54627092143065E-4
10890.0	0.004564934173198171
10891.0	0.004536773245111732
10892.0	5.541497882771932E-4
10893.0	5.560590037406805E-4
10894.0	5.555816998748087E-4
10895.0	5.548657440760009E-4
10896.0	5.534338324783855E-4
10897.0	7.997226272682491E-4
10898.0	5.536724844113213E-4
10899.0	5.543884402101292E-4
10900.0	5.54627092143065E-4
10901.0	0.00582310716363631
10902.0	0.0025714745773844773
10903.0	0.002551189163084925
10904.0	0.010039609514748046
10905.0	0.003972838727584167
10906.0	0.004471382615487292
10907.0	5.555816998748087E-4
10908.0	5.555816998748087E-4
10909.0	0.002901291548701911
10910.0	5.572522634053601E-4
10911.0	5.589228269359115E-4
10912.0	5.572522634053601E-4
10913.0	0.0022459533408598904
10914.0	5.586841750029756E-4
10915.0	5.582068711371038E-4
10916.0	5.584455230700396E-4
10917.0	0.0034404062652041417
10918.0	5.570136114724242E-4
10919.0	5.562976556736164E-4
10920.0	5.562976556736164E-4
10921.0	5.562976556736164E-4
10922.0	5.562976556736164E-4
10923.0	5.577295672712319E-4
10924.0	5.560590037406805E-4
10925.0	5.555816998748087E-4
10926.0	0.010219553072181727
10927.0	5.551043960089369E-4
10928.0	5.562976556736164E-4
10929.0	5.584455230700396E-4
10930.0	5.589228269359115E-4
10931.0	5.653664291251812E-4
10932.0	5.570136114724242E-4
10933.0	5.567749595394882E-4
10934.0	5.565363076065524E-4
10935.0	5.558203518077446E-4
10936.0	5.565363076065524E-4
10937.0	5.586841750029756E-4
10938.0	5.586841750029756E-4
10939.0	5.596387827347193E-4
10940.0	5.572522634053601E-4
10941.0	5.562976556736164E-4
10942.0	5.730032909791304E-4
10943.0	5.572522634053601E-4
10944.0	0.0018003901820685382
10945.0	5.567749595394882E-4
10946.0	5.572522634053601E-4
10947.0	5.579682192041678E-4
10948.0	5.579682192041678E-4
10949.0	0.007131635711923929
10950.0	5.574909153382959E-4
10951.0	5.570136114724242E-4
10952.0	5.560590037406805E-4
10953.0	5.577295672712319E-4
10954.0	5.572522634053601E-4
10955.0	0.0027024944885662944
10956.0	5.555816998748087E-4
10957.0	5.558203518077446E-4
10958.0	0.004663258769567767
10959.0	5.577295672712319E-4
10960.0	0.006819478983643754
10961.0	0.0036568635683770162
10962.0	5.586841750029756E-4
10963.0	0.0034661806739612207
10964.0	5.591614788688474E-4
10965.0	5.591614788688474E-4
10966.0	0.0046997725153069625
10967.0	5.598774346676551E-4
10968.0	5.601160866005911E-4
10969.0	0.003614622176247359
10970.0	5.594001308017833E-4
10971.0	5.586841750029756E-4
10972.0	5.574909153382959E-4
10973.0	0.006687027160864321
10974.0	5.565363076065524E-4
10975.0	5.572522634053601E-4
10976.0	5.562976556736164E-4
10977.0	5.562976556736164E-4
10978.0	5.577295672712319E-4
10979.0	5.577295672712319E-4
10980.0	5.586841750029756E-4
10981.0	5.598774346676551E-4
10982.0	5.598774346676551E-4
10983.0	0.0012937321284455917
10984.0	0.01097106800899692
10985.0	5.562976556736164E-4
10986.0	5.558203518077446E-4
10987.0	5.560590037406805E-4
10988.0	5.553430479418727E-4
10989.0	0.003127772233058094
10990.0	0.009613854466390374
10991.0	5.572522634053601E-4
10992.0	5.594001308017833E-4
10993.0	5.596387827347193E-4
10994.0	5.594001308017833E-4
10995.0	5.591614788688474E-4
10996.0	5.586841750029756E-4
10997.0	0.0045420235876363225
10998.0	5.589228269359115E-4
10999.0	5.601160866005911E-4
11000.0	5.598774346676551E-4
11001.0	5.577295672712319E-4
11002.0	5.579682192041678E-4
11003.0	5.570136114724242E-4
11004.0	5.577295672712319E-4
11005.0	5.584455230700396E-4
11006.0	5.589228269359115E-4
11007.0	5.589228269359115E-4
11008.0	5.608320423993988E-4
11009.0	5.594001308017833E-4
11010.0	0.006299456421776395
11011.0	0.004596674880278646
11012.0	5.579682192041678E-4
11013.0	0.004868260779959718
11014.0	5.613093462652706E-4
11015.0	5.617866501311425E-4
11016.0	5.632185617287579E-4
11017.0	5.610706943323347E-4
11018.0	5.601160866005911E-4
11019.0	5.60354738533527E-4
11020.0	5.598774346676551E-4
11021.0	5.644118213934375E-4
11022.0	5.608320423993988E-4
11023.0	5.605933904664628E-4
11024.0	0.0022671933628911865
11025.0	0.003398164873074485
11026.0	5.601160866005911E-4
11027.0	5.608320423993988E-4
11028.0	5.625026059299502E-4
11029.0	5.613093462652706E-4
11030.0	5.608320423993988E-4
11031.0	0.002461933340166893
11032.0	5.608320423993988E-4
11033.0	5.596387827347193E-4
11034.0	5.589228269359115E-4
11035.0	5.586841750029756E-4
11036.0	5.65843732991053E-4
11037.0	5.591614788688474E-4
11038.0	0.0037938497778822306
11039.0	5.605933904664628E-4
11040.0	0.0031113052496855153
11041.0	5.622639539970143E-4
11042.0	5.634572136616939E-4
11043.0	5.62979909795822E-4
11044.0	0.005720486832473868
11045.0	0.0026003514612697233
11046.0	0.002455489737977623
11047.0	0.004464939013298022
11048.0	5.625026059299502E-4
11049.0	5.620253020640784E-4
11050.0	5.625026059299502E-4
11051.0	5.632185617287579E-4
11052.0	5.641731694605016E-4
11053.0	5.641731694605016E-4
11054.0	0.003404369823330819
11055.0	0.003991453578353168
11056.0	0.0035520953698181495
11057.0	5.667983407227966E-4
11058.0	5.651277771922453E-4
11059.0	5.639345175275657E-4
11060.0	5.644118213934375E-4
11061.0	0.0024380681468733015
11062.0	5.639345175275657E-4
11063.0	5.627412578628862E-4
11064.0	0.004846782105995485
11065.0	5.622639539970143E-4
11066.0	5.632185617287579E-4
11067.0	5.641731694605016E-4
11068.0	5.644118213934375E-4
11069.0	5.646504733263734E-4
11070.0	5.65843732991053E-4
11071.0	0.003230869868086409
11072.0	5.646504733263734E-4
11073.0	5.646504733263734E-4
11074.0	5.651277771922453E-4
11075.0	5.651277771922453E-4
11076.0	5.665596887898608E-4
11077.0	5.715713793815149E-4
11078.0	5.665596887898608E-4
11079.0	0.0012187954215037147
11080.0	5.663210368569248E-4
11081.0	5.660823849239889E-4
11082.0	6.448375227928407E-4
11083.0	5.667983407227966E-4
11084.0	5.677529484545403E-4
11085.0	5.682302523204121E-4
11086.0	5.672756445886685E-4
11087.0	5.663210368569248E-4
11088.0	0.0021808013631683856
11089.0	5.656050810581171E-4
11090.0	5.660823849239889E-4
11091.0	5.651277771922453E-4
11092.0	0.004360170814739156
11093.0	5.648891252593094E-4
11094.0	5.646504733263734E-4
11095.0	0.003157603724675083
11096.0	5.639345175275657E-4
11097.0	5.644118213934375E-4
11098.0	5.644118213934375E-4
11099.0	5.651277771922453E-4
11100.0	5.68707556186284E-4
11101.0	5.651277771922453E-4
11102.0	0.0018450180935275543
11103.0	5.65843732991053E-4
11104.0	0.006219269372309929
11105.0	5.660823849239889E-4
11106.0	0.00297026195732039
11107.0	5.656050810581171E-4
11108.0	0.00579685545101336
11109.0	5.665596887898608E-4
11110.0	5.677529484545403E-4
11111.0	5.677529484545403E-4
11112.0	0.0047816301283039805
11113.0	5.667983407227966E-4
11114.0	5.68468904253348E-4
11115.0	5.68707556186284E-4
11116.0	5.694235119850917E-4
11117.0	5.68468904253348E-4
11118.0	0.0034112907293859605
11119.0	5.682302523204121E-4
11120.0	0.003520831966603545
11121.0	5.68468904253348E-4
11122.0	0.0020703055182190572
11123.0	5.665596887898608E-4
11124.0	5.644118213934375E-4
11125.0	5.866064511564776E-4
11126.0	0.0033554461770789567
11127.0	5.677529484545403E-4
11128.0	5.672756445886685E-4
11129.0	5.679916003874763E-4
11130.0	0.003940620716637818
11131.0	5.675142965216044E-4
11132.0	5.677529484545403E-4
11133.0	5.675142965216044E-4
11134.0	0.0038437280318658375
11135.0	0.007475533147284582
11136.0	0.005650323164190709
11137.0	0.0073168296118822
11138.0	5.691848600521558E-4
11139.0	0.0015118599951490176
11140.0	5.68707556186284E-4
11141.0	0.003041857537201165
11142.0	0.003609133181789833
11143.0	0.00511168575155435
11144.0	5.706167716497713E-4
11145.0	5.718100313144509E-4
11146.0	7.648794450596057E-4
11147.0	0.004827451299427676
11148.0	0.00806094633877638
11149.0	5.699008158509635E-4
11150.0	5.691848600521558E-4
11151.0	5.679916003874763E-4
11152.0	0.006790124795892636
11153.0	5.694235119850917E-4
11154.0	5.689462081192199E-4
11155.0	5.694235119850917E-4
11156.0	5.703781197168354E-4
11157.0	5.696621639180277E-4
11158.0	0.0047904602498226095
11159.0	5.706167716497713E-4
11160.0	5.722873351803227E-4
11161.0	0.007447133567265208
11162.0	5.71332727448579E-4
11163.0	0.00304328944879878
11164.0	5.696621639180277E-4
11165.0	0.010775850727855342
11166.0	0.0020898749767198025
11167.0	5.696621639180277E-4
11168.0	5.68707556186284E-4
11169.0	5.691848600521558E-4
11170.0	5.708554235827072E-4
11171.0	0.003091735791184771
11172.0	5.718100313144509E-4
11173.0	5.701394677838995E-4
11174.0	5.694235119850917E-4
11175.0	5.696621639180277E-4
11176.0	5.706167716497713E-4
11177.0	0.003392914530549895
11178.0	0.007204424551469384
11179.0	5.722873351803227E-4
11180.0	0.0026246939584291863
11181.0	5.734805948450023E-4
11182.0	0.0027313713724515403
11183.0	5.730032909791304E-4
11184.0	0.003347570663292071
11185.0	5.718100313144509E-4
11186.0	0.003091497139251835
11187.0	5.734805948450023E-4
11188.0	0.005048204337393397
11189.0	5.737192467779382E-4
11190.0	5.737192467779382E-4
11191.0	5.720486832473868E-4
11192.0	5.715713793815149E-4
11193.0	5.706167716497713E-4
11194.0	5.722873351803227E-4
11195.0	0.0035819268614351385
11196.0	5.732419429120664E-4
11197.0	0.003443031436466437
11198.0	0.00539854537494332
11199.0	5.744352025767458E-4
11200.0	5.737192467779382E-4
11201.0	5.734805948450023E-4
11202.0	5.732419429120664E-4
11203.0	5.737192467779382E-4
11204.0	0.002416828124842005
11205.0	0.008567127088533456
11206.0	5.7419655064381E-4
11207.0	5.7419655064381E-4
11208.0	0.003245666287928436
11209.0	5.727646390461946E-4
11210.0	5.732419429120664E-4
11211.0	5.737192467779382E-4
11212.0	0.004691419697654205
11213.0	0.0035945754138807426
11214.0	5.784922854366565E-4
11215.0	5.789695893025284E-4
